,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,duration_in_s,strict_es_overlap,loose_es_overlap
3052,P03_120_75,P03,P03_120,00:02:40.892,00:02:40.95,00:02:41.68,8047,8084,put slice of butter on scales,put-on,1,slice:butter,78,"['slice:butter', 'scale']","[78, 108]",0.73,False,True
3053,P03_120_79,P03,P03_120,00:02:47.350,00:02:47.42,00:02:48.36,8371,8418,put slice of butter on scales,put-on,1,slice:butter,78,"['slice:butter', 'scale']","[78, 108]",0.94,False,True
3054,P03_120_8,P03,P03_120,00:00:21.352,00:00:21.47,00:00:22.52,1073,1126,put lemons and eggs down on side,put-down,1,lemon,105,"['lemon', 'egg', 'side']","[105, 53, 42]",1.05,True,True
3055,P03_120_82,P03,P03_120,00:02:52.600,00:02:52.96,00:02:53.41,8648,8670,put slice of butter on scales,put-on,1,slice:butter,78,"['slice:butter', 'scale']","[78, 108]",0.45,False,True
3056,P03_120_85,P03,P03_120,00:02:56.850,00:02:57.22,00:02:58.51,8861,8925,put slice of butter on scales,put-on,1,slice:butter,78,"['slice:butter', 'scale']","[78, 108]",1.29,False,True
3057,P03_120_86,P03,P03_120,00:02:59.350,00:02:59.21,00:02:59.71,8960,8985,put down paring knife,put-down,1,knife:paring,4,['knife:paring'],[4],0.5,False,True
3058,P03_120_93,P03,P03_120,00:03:20.600,00:03:20.52,00:03:28.11,10026,10405,break apart slice of butter into large bowl,break-into,30,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]",7.59,False,True
3059,P03_120_95,P03,P03_120,00:03:30.850,00:03:30.29,00:03:36.10,10514,10805,break apart slice of butter into large bowl,break-into,30,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]",5.81,False,True
3060,P03_120_97,P03,P03_120,00:03:38.601,00:03:38.67,00:03:42.06,10933,11103,break apart slice of butter into large bowl,break-into,30,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]",3.39,True,True
3061,P03_120_99,P03,P03_120,00:03:45.101,00:03:44.93,00:04:03.34,11246,12167,break apart slice of butter into large bowl,break-into,30,slice:butter,78,"['slice:butter', 'bowl:large']","[78, 7]",18.41,True,True
3062,P03_121_10,P03,P03_121,00:00:55.600,00:00:55.40,00:00:56.35,2770,2817,put down spoon,put-down,1,spoon,1,['spoon'],[1],0.95,False,True
3063,P03_121_17,P03,P03_121,00:01:15.549,00:01:14.66,00:01:19.13,3733,3956,tap grater against bowl,tap,32,grater,96,"['grater', 'bowl']","[96, 7]",4.47,False,True
3064,P03_121_18,P03,P03_121,00:01:15.799,00:01:14.56,00:01:16.86,3728,3843,tap paring knife against bowl,tap,32,knife:paring,4,"['knife:paring', 'bowl']","[4, 7]",2.3,False,True
3065,P03_121_20,P03,P03_121,00:01:20.049,00:01:20.01,00:01:21.68,4000,4084,tap back of paring knife against grater,tap,32,knife:paring,4,"['knife:paring', 'grater']","[4, 96]",1.67,False,True
3066,P03_121_24,P03,P03_121,00:01:33.549,00:01:33.27,00:01:33.92,4663,4696,put down grater,put-down,1,grater,96,['grater'],[96],0.65,False,True
3067,P03_121_25,P03,P03_121,00:01:34.094,00:01:33.97,00:01:34.53,4698,4726,put down paring knife,put-down,1,knife:paring,4,['knife:paring'],[4],0.56,False,True
3068,P03_121_30,P03,P03_121,00:02:28.549,00:02:28.89,00:02:29.50,7444,7475,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",0.61,False,False
3069,P03_121_32,P03,P03_121,00:03:01.049,00:03:00.94,00:03:02.00,9047,9100,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.06,False,True
3070,P03_121_35,P03,P03_121,00:03:08.835,00:03:08.83,00:03:09.57,9441,9478,put down bowl,put-down,1,bowl,7,['bowl'],[7],0.74,False,True
3071,P03_121_39,P03,P03_121,00:03:53.549,00:03:52.88,00:03:53.92,11644,11696,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.04,False,True
3072,P03_121_41,P03,P03_121,00:04:00.338,00:03:59.28,00:04:00.78,11964,12039,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.5,False,False
3073,P03_121_44,P03,P03_121,00:04:12.049,00:04:10.47,00:04:12.47,12523,12623,put down juicer,put-down,1,juicer,106,['juicer'],[106],2.0,False,True
3074,P03_121_47,P03,P03_121,00:04:40.049,00:04:39.88,00:04:40.94,13994,14047,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.06,False,True
3075,P03_121_48,P03,P03_121,00:04:41.549,00:04:40.36,00:04:42.09,14018,14104,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.73,False,True
3076,P03_121_54,P03,P03_121,00:05:07.299,00:04:59.66,00:05:08.05,14982,15402,tap fork against side of large bowl,tap-against,32,fork,14,"['fork', 'side', 'bowl:large']","[14, 42, 7]",8.39,False,True
3077,P03_121_56,P03,P03_121,00:05:09.049,00:05:08.83,00:05:09.64,15441,15482,put down measuring jug,put-down,1,jug:measuring,66,['jug:measuring'],[66],0.81,False,True
3078,P03_121_6,P03,P03_121,00:00:44.600,00:00:44.70,00:00:48.46,2235,2423,tap spoon against side of bowl,tap,32,spoon,1,"['spoon', 'side:bowl']","[1, 7]",3.76,False,True
3079,P03_121_62,P03,P03_121,00:06:13.549,00:06:12.25,00:06:16.27,18612,18813,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",4.02,False,True
3080,P03_121_64,P03,P03_121,00:06:17.049,00:06:17.17,00:06:18.42,18858,18921,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.25,True,True
3081,P03_121_66,P03,P03_121,00:06:21.549,00:06:21.54,00:06:23.85,19077,19192,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",2.31,False,True
3082,P03_121_67,P03,P03_121,00:06:24.549,00:06:24.22,00:06:25.36,19211,19268,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.14,False,True
3083,P03_121_8,P03,P03_121,00:00:50.350,00:00:49.63,00:00:51.22,2481,2561,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.59,False,True
3084,P03_121_9,P03,P03_121,00:00:54.641,00:00:53.63,00:00:55.30,2681,2765,tap spoon against large bowl,tap,32,spoon,1,"['spoon', 'bowl:large']","[1, 7]",1.67,False,True
3085,P03_122_11,P03,P03_122,00:00:36.850,00:00:36.22,00:00:37.32,1811,1866,put down book,put-down,1,book,140,['book'],[140],1.1,False,True
3086,P03_122_5,P03,P03_122,00:00:21.377,00:00:21.05,00:00:24.54,1052,1227,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",3.49,True,True
3087,P03_122_6,P03,P03_122,00:00:26.852,00:00:26.47,00:00:27.66,1323,1383,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.19,False,True
3088,P03_123_11,P03,P03_123,00:00:40.101,00:00:39.66,00:00:40.72,1982,2036,put down ladle,put-down,1,ladle,97,['ladle'],[97],1.06,False,False
3089,P03_123_20,P03,P03_123,00:01:07.350,00:01:07.48,00:01:08.16,3374,3408,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",0.68,False,True
3090,P03_123_22,P03,P03_123,00:01:10.350,00:01:10.48,00:01:13.54,3524,3676,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",3.06,False,True
3091,P03_123_23,P03,P03_123,00:01:14.600,00:01:14.03,00:01:15.13,3701,3756,put spoon on counter,put-on,1,spoon,1,"['spoon', 'counter']","[1, 42]",1.1,False,True
3092,P03_123_33,P03,P03_123,00:01:34.600,00:01:34.00,00:01:36.42,4700,4821,put down baking tray on counter,put-down,1,tray:baking,35,"['tray:baking', 'counter']","[35, 42]",2.42,True,True
3093,P03_123_36,P03,P03_123,00:01:43.600,00:01:43.09,00:01:44.08,5154,5204,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40],0.99,False,False
3094,P03_123_38,P03,P03_123,00:01:49.350,00:01:49.40,00:01:50.53,5470,5526,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40],1.13,False,True
3095,P03_123_4,P03,P03_123,00:00:21.376,00:00:20.84,00:00:28.46,1042,1423,tap spoon against side of large bowl,tap,32,spoon,1,"['spoon', 'side', 'bowl:large']","[1, 42, 7]",7.62,True,True
3096,P03_123_46,P03,P03_123,00:02:44.601,00:02:43.46,00:02:45.44,8173,8272,put down ladle,put-down,1,ladle,97,['ladle'],[97],1.98,False,True
3097,P03_123_48,P03,P03_123,00:02:48.600,00:02:47.60,00:02:48.89,8380,8444,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40],1.29,True,True
3098,P03_123_5,P03,P03_123,00:00:28.852,00:00:28.31,00:00:29.69,1415,1484,put down spoon,put-down,1,spoon,1,['spoon'],[1],1.38,False,True
3099,P03_123_58,P03,P03_123,00:03:25.101,00:03:24.33,00:03:25.10,10216,10255,put down ladle,put-down,1,ladle,97,['ladle'],[97],0.77,False,True
3100,P03_123_68,P03,P03_123,00:03:51.850,00:03:52.12,00:03:52.99,11606,11649,put down clip top jar,put-down,1,jar:clip:top,40,['jar:clip:top'],[40],0.87,False,True
3101,P03_123_73,P03,P03_123,00:04:07.350,00:04:06.98,00:04:08.04,12349,12402,put down ladle on spoon,put-down,1,ladle,97,"['ladle', 'spoon']","[97, 1]",1.06,False,True
3102,P03_123_74,P03,P03_123,00:04:09.850,00:04:08.20,00:04:10.84,12410,12542,put oven mitt on oven,put-on,1,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]",2.64,False,True
3103,P03_123_79,P03,P03_123,00:04:22.600,00:04:22.42,00:04:23.68,13121,13184,put down seal of clip top jar,put-down,1,seal:clip:top:jar,6,['seal:clip:top:jar'],[6],1.26,False,True
3104,P03_123_82,P03,P03_123,00:04:25.850,00:04:25.15,00:04:26.52,13257,13326,put down seal of clip top jar,put-down,1,seal:clip:top:jar,6,['seal:clip:top:jar'],[6],1.37,False,False
3105,P03_123_90,P03,P03_123,00:04:47.850,00:04:46.31,00:04:48.41,14315,14420,put seal on clip top jar,put-on,1,seal,6,"['seal', 'clip:top:jar']","[6, 40]",2.1,False,True
3106,P03_123_94,P03,P03_123,00:05:05.600,00:05:04.63,00:05:06.21,15231,15310,put oven mitts on oven,put-on,1,mitt:oven,60,"['mitt:oven', 'oven']","[60, 46]",1.58,False,True
3107,P03_12_0,P03,P03_12,00:00:04.750,00:00:03.53,00:00:04.35,211,261,put plate,put,1,plate,2,['plate'],[2],0.82,False,True
3108,P03_12_1,P03,P03_12,00:00:05.900,00:00:04.31,00:00:04.95,258,297,put glass,put,1,glass,10,['glass'],[10],0.64,False,True
3109,P03_13_0,P03,P03_13,,00:00:02.86,00:00:04.11,171,246,put glass on side,put-on,1,glass,10,"['glass', 'side']","[10, 42]",1.25,False,True
3110,P03_13_1,P03,P03_13,,00:00:03.52,00:00:04.16,211,249,put glass on side,put-on,1,glass,10,"['glass', 'side']","[10, 42]",0.64,False,True
3111,P03_13_15,P03,P03_13,00:00:39.890,00:00:38.54,00:00:39.70,2312,2382,put squash,put,1,squash,116,['squash'],[116],1.16,False,True
3112,P03_13_20,P03,P03_13,00:00:55.260,00:00:52.79,00:00:54.20,3167,3252,place glass,place,1,glass,10,['glass'],[10],1.41,True,True
3113,P03_13_4,P03,P03_13,,00:00:12.03,00:00:12.81,721,768,put glass on side,put-on,1,glass,10,"['glass', 'side']","[10, 42]",0.78,False,True
3114,P03_13_6,P03,P03_13,,00:00:18.82,00:00:19.94,1129,1196,put glass on side,put-on,1,glass,10,"['glass', 'side']","[10, 42]",1.12,False,True
3115,P03_14_10,P03,P03_14,00:00:30.439,00:00:29.14,00:00:30.40,1748,1824,put saucepan on hob,put-on,1,saucepan,5,"['saucepan', 'hob']","[5, 24]",1.26,False,False
3116,P03_14_13,P03,P03_14,00:00:44.410,00:00:46.03,00:00:49.50,2761,2970,put rice,put,1,rice,55,['rice'],[55],3.47,False,True
3117,P03_14_18,P03,P03_14,00:01:25.970,00:01:23.96,00:01:24.93,5037,5095,place glass,place,1,glass,10,['glass'],[10],0.97,False,False
3118,P03_14_25,P03,P03_14,00:01:40.670,00:01:39.44,00:01:40.09,5966,6005,place crisps,place,1,crisp,229,['crisp'],[229],0.65,False,True
3119,P03_14_28,P03,P03_14,00:01:48.780,00:01:47.24,00:01:48.16,6434,6489,place broom,place,1,broom,103,['broom'],[103],0.92,False,True
3120,P03_14_34,P03,P03_14,00:02:28.260,00:02:27.32,00:02:28.32,8839,8899,place glass,place,1,glass,10,['glass'],[10],1.0,False,True
3121,P03_14_37,P03,P03_14,00:02:54.459,00:02:52.68,00:02:55.91,10360,10554,put broom,put,1,broom,103,['broom'],[103],3.23,False,True
3122,P03_14_42,P03,P03_14,00:04:17.970,00:04:17.46,00:04:18.90,15447,15533,put dustpan and brush down,put,1,dustpan,232,['dustpan'],[232],1.44,False,True
3123,P03_14_6,P03,P03_14,00:00:17.430,00:00:15.49,00:00:16.31,929,978,put saucepan down,put-down,1,saucepan,5,['saucepan'],[5],0.82,False,True
3124,P03_15_1,P03,P03_15,00:00:07.160,00:00:04.73,00:00:06.19,283,371,place lid,place,1,lid,6,['lid'],[6],1.46,False,True
3125,P03_16_11,P03,P03_16,00:00:34.820,00:00:33.87,00:00:34.72,2032,2083,put cup,put,1,cup,13,['cup'],[13],0.85,False,True
3126,P03_16_14,P03,P03_16,00:00:46.510,00:00:45.58,00:00:46.46,2734,2787,put rice,put,1,rice,55,['rice'],[55],0.88,False,True
3127,P03_16_19,P03,P03_16,00:00:53.339,00:00:51.97,00:00:54.51,3118,3270,put cup,put,1,cup,13,['cup'],[13],2.54,False,True
3128,P03_16_21,P03,P03_16,00:01:03.589,00:01:02.96,00:01:04.21,3777,3852,put salt inside,put,1,salt,38,['salt'],[38],1.25,False,True
3129,P03_16_27,P03,P03_16,00:01:16.280,00:01:14.81,00:01:15.81,4488,4548,put lid on side,put-on,1,lid,6,"['lid', 'side']","[6, 42]",1.0,False,True
3130,P03_16_35,P03,P03_16,00:03:35.790,00:03:35.18,00:03:36.90,12910,13014,put kettle,put,1,kettle,44,['kettle'],[44],1.72,False,True
3131,P03_16_36,P03,P03_16,00:03:36.790,00:03:35.39,00:03:36.42,12923,12985,put lid,put,1,lid,6,['lid'],[6],1.03,False,True
3132,P03_16_4,P03,P03_16,00:00:12.719,00:00:12.22,00:00:13.22,733,793,put kettle,put,1,kettle,44,['kettle'],[44],1.0,False,True
3133,P03_17_10,P03,P03_17,00:01:12.079,00:01:09.98,00:01:12.61,4198,4356,place plates,place,1,plate,2,['plate'],[2],2.63,False,True
3134,P03_17_16,P03,P03_17,00:01:45.810,00:01:44.47,00:01:45.41,6268,6324,put saucepan on side,put-on,1,saucepan,5,"['saucepan', 'side']","[5, 42]",0.94,False,False
3135,P03_17_18,P03,P03_17,00:01:50.299,00:01:50.37,00:02:00.50,6622,7230,put food onto plate,put-onto,1,food,34,"['food', 'plate']","[34, 2]",10.13,False,True
3136,P03_17_19,P03,P03_17,00:02:01.429,00:02:02.36,00:02:09.08,7341,7744,put more food onto plate,put-onto,1,food:more,34,"['food:more', 'plate']","[34, 2]",6.72,True,True
3137,P03_17_20,P03,P03_17,00:02:14.209,00:02:12.37,00:02:15.27,7942,8116,put saucepan down,put-down,1,saucepan,5,['saucepan'],[5],2.9,False,True
3138,P03_17_5,P03,P03_17,00:00:25.440,00:00:23.65,00:00:24.90,1419,1494,place pan,place,1,pan,5,['pan'],[5],1.25,False,True
3139,P03_19_0,P03,P03_19,00:00:03.909,00:00:03.58,00:00:04.23,214,253,put lunch box,put,1,box:lunch,23,['box:lunch'],[23],0.65,False,True
3140,P03_19_1,P03,P03_19,00:00:04.909,00:00:05.00,00:00:05.76,300,345,put bottle,put,1,bottle,15,['bottle'],[15],0.76,False,True
3141,P03_19_102,P03,P03_19,00:04:55.290,00:04:53.90,00:04:56.15,17634,17769,put spatula,put,1,spatula,20,['spatula'],[20],2.25,False,True
3142,P03_19_103,P03,P03_19,00:04:56.430,00:04:55.35,00:04:56.35,17721,17781,put knife,put,1,knife,4,['knife'],[4],1.0,False,True
3143,P03_19_104,P03,P03_19,00:04:58.280,00:04:57.88,00:04:59.16,17872,17949,put knife,put,1,knife,4,['knife'],[4],1.28,False,True
3144,P03_19_106,P03,P03_19,00:05:01.910,00:05:02.83,00:05:03.95,18169,18237,put knives,put,1,knife,4,['knife'],[4],1.12,False,True
3145,P03_19_107,P03,P03_19,00:05:05.550,00:05:04.75,00:05:06.00,18285,18360,put fork,put,1,fork,14,['fork'],[14],1.25,False,True
3146,P03_19_108,P03,P03_19,00:05:07.870,00:05:05.33,00:05:07.70,18319,18462,put fork,put,1,fork,14,['fork'],[14],2.37,False,True
3147,P03_19_110,P03,P03_19,00:05:11.310,00:05:10.20,00:05:10.93,18612,18655,put washing up liquid,put,1,liquid:washing:up,22,['liquid:washing:up'],[22],0.73,False,True
3148,P03_19_113,P03,P03_19,00:05:14.310,00:05:12.56,00:05:13.72,18753,18823,place drawer,place,1,drawer,8,['drawer'],[8],1.16,False,True
3149,P03_19_114,P03,P03_19,00:05:16.169,00:05:14.52,00:05:16.93,18871,19015,put knife,put,1,knife,4,['knife'],[4],2.41,False,True
3150,P03_19_116,P03,P03_19,00:05:23.320,00:05:22.89,00:05:23.39,19373,19403,put cutlery,put,1,cutlery,58,['cutlery'],[58],0.5,False,True
3151,P03_19_118,P03,P03_19,00:05:26.840,00:05:24.70,00:05:26.99,19482,19619,put plates,put,1,plate,2,['plate'],[2],2.29,False,True
3152,P03_19_120,P03,P03_19,00:05:30.430,00:05:28.47,00:05:29.73,19708,19783,put lid,put,1,lid,6,['lid'],[6],1.26,False,True
3153,P03_19_128,P03,P03_19,00:06:06.620,00:06:06.25,00:06:07.85,21975,22071,put plate on rack,put-on,1,plate,2,"['plate', 'rack']","[2, 110]",1.6,False,False
3154,P03_19_131,P03,P03_19,,00:06:26.78,00:06:28.61,23206,23316,put plate on rack,put-on,1,plate,2,"['plate', 'rack']","[2, 110]",1.83,False,False
3155,P03_19_134,P03,P03_19,00:06:32.280,00:06:39.40,00:06:40.20,23964,24012,put lid on rack,put-on,1,lid,6,"['lid', 'rack']","[6, 110]",0.8,False,True
3156,P03_19_137,P03,P03_19,00:06:45.400,00:06:53.52,00:06:54.94,24811,24896,put plate,put,1,plate,2,['plate'],[2],1.42,False,True
3157,P03_19_140,P03,P03_19,00:07:09.290,00:07:08.94,00:07:09.53,25736,25771,put glass,put,1,glass,10,['glass'],[10],0.59,False,False
3158,P03_19_143,P03,P03_19,00:07:19.310,00:07:18.84,00:07:20.07,26330,26404,put tongs,put,1,tongs,142,['tongs'],[142],1.23,False,True
3159,P03_19_146,P03,P03_19,00:07:29.080,00:07:28.38,00:07:30.99,26902,27059,put lid,put,1,lid,6,['lid'],[6],2.61,False,True
3160,P03_19_149,P03,P03_19,00:07:55.990,00:07:55.49,00:07:58.14,28529,28688,put lunch box,put,1,box:lunch,23,['box:lunch'],[23],2.65,True,True
3161,P03_19_152,P03,P03_19,00:08:16.620,00:08:15.71,00:08:17.24,29742,29834,put glass,put,1,glass,10,['glass'],[10],1.53,False,False
3162,P03_19_154,P03,P03_19,00:08:24.330,00:08:23.52,00:08:24.51,30211,30270,put fork,put,1,fork,14,['fork'],[14],0.99,False,False
3163,P03_19_157,P03,P03_19,00:08:32.539,00:08:31.68,00:08:32.82,30700,30769,put knife and fork,put,1,knife,4,"['knife', 'fork']","[4, 14]",1.14,False,False
3164,P03_19_159,P03,P03_19,00:08:38.089,00:08:37.73,00:08:38.49,31063,31109,put knife,put,1,knife,4,['knife'],[4],0.76,False,False
3165,P03_19_161,P03,P03_19,00:08:42.529,00:08:42.05,00:08:42.94,31322,31376,put knife,put,1,knife,4,['knife'],[4],0.89,False,False
3166,P03_19_162,P03,P03_19,00:08:46.619,00:08:45.65,00:08:46.46,31539,31587,put sponge,put,1,sponge,9,['sponge'],[9],0.81,False,True
3167,P03_19_2,P03,P03_19,00:00:05.909,00:00:05.22,00:00:05.86,313,351,put bottle,put,1,bottle,15,['bottle'],[15],0.64,False,True
3168,P03_19_22,P03,P03_19,00:01:25.440,00:01:26.35,00:01:27.64,5181,5258,put pan on hob,put-on,1,pan,5,"['pan', 'hob']","[5, 24]",1.29,False,False
3169,P03_19_28,P03,P03_19,00:01:49.420,00:01:48.77,00:01:49.62,6526,6577,put cup,put,1,cup,13,['cup'],[13],0.85,False,True
3170,P03_19_36,P03,P03_19,00:02:06.110,00:02:04.55,00:02:06.71,7473,7602,put lunch box,put,1,box:lunch,23,['box:lunch'],[23],2.16,True,True
3171,P03_19_38,P03,P03_19,00:02:10.390,00:02:08.97,00:02:11.37,7738,7882,put lunch box,put,1,box:lunch,23,['box:lunch'],[23],2.4,False,True
3172,P03_19_4,P03,P03_19,00:00:09.180,00:00:07.92,00:00:08.67,475,520,put saucepan,put,1,saucepan,5,['saucepan'],[5],0.75,False,False
3173,P03_19_40,P03,P03_19,00:02:15.750,00:02:15.04,00:02:15.66,8102,8139,put lid,put,1,lid,6,['lid'],[6],0.62,False,True
3174,P03_19_53,P03,P03_19,00:02:41.200,00:02:41.09,00:02:41.74,9665,9704,put bottle,put,1,bottle,15,['bottle'],[15],0.65,False,True
3175,P03_19_61,P03,P03_19,00:03:08.850,00:03:08.02,00:03:08.89,11281,11333,put kettle,put,1,kettle,44,['kettle'],[44],0.87,False,True
3176,P03_19_62,P03,P03_19,00:03:10.620,00:03:09.56,00:03:10.33,11373,11419,put lid on rice,put-on,1,lid,6,"['lid', 'rice']","[6, 55]",0.77,False,True
3177,P03_19_66,P03,P03_19,00:03:18.550,00:03:17.97,00:03:18.86,11878,11931,put salt inside,put,1,salt,38,['salt'],[38],0.89,False,True
3178,P03_19_67,P03,P03_19,00:03:20.060,00:03:18.76,00:03:19.72,11925,11983,put lid,put,1,lid,6,['lid'],[6],0.96,False,False
3179,P03_19_8,P03,P03_19,00:00:16.599,00:00:14.67,00:00:17.10,880,1026,put kettle,put,1,kettle,44,['kettle'],[44],2.43,False,True
3180,P03_19_88,P03,P03_19,00:04:28.630,00:04:27.25,00:04:28.25,16035,16095,put plate,put,1,plate,2,['plate'],[2],1.0,False,False
3181,P03_19_92,P03,P03_19,00:04:34.030,00:04:32.90,00:04:36.15,16373,16569,put cutting board,put,1,board:cutting,18,['board:cutting'],[18],3.25,False,True
3182,P03_19_94,P03,P03_19,00:04:38.040,00:04:37.10,00:04:38.10,16626,16686,put plates,put,1,plate,2,['plate'],[2],1.0,False,True
3183,P03_19_97,P03,P03_19,00:04:44.970,00:04:44.15,00:04:45.65,17049,17139,put bowls,put,1,bowl,7,['bowl'],[7],1.5,False,True
3184,P03_19_98,P03,P03_19,00:04:50.060,00:04:47.48,00:04:49.70,17248,17382,put measuring cup,put,1,cup:measuring,13,['cup:measuring'],[13],2.22,False,True
3185,P03_20_1,P03,P03_20,00:00:06.670,00:00:04.94,00:00:06.53,296,391,put lid,put,1,lid,6,['lid'],[6],1.59,False,True
3186,P03_20_10,P03,P03_20,00:00:58.380,00:00:57.46,00:00:58.26,3447,3495,put saucepan,put,1,saucepan,5,['saucepan'],[5],0.8,False,True
